Meas, V1, V2, V3, V4
203, -0.008475171, 0.034207559, 0.022934618, 0.009279000
204, 0.009219419, 0.028600219, -0.004442932, 0.037565976
205, 0.013753384, 0.043122357, 0.003433985, 0.018758488
206, -0.007963086, 0.011855941, 0.014173152, 0.025671664
207, 0.029363662, 0.040366827, 0.036405535, -0.011040824
208, 0.030812078, 0.026912045, -0.004645091, -0.001104566
209, 0.002490728, 0.023606300, 0.020137468, -0.003121601
210, -0.003127119, 0.021454485, 0.025065301, 0.025076325
211, 0.033322668, -0.005749643, -0.007260692, 0.022187740
212, 0.037935667, 0.002678244, 0.030057662, -0.001311145
213, 0.019719555, 0.009020384, 0.013545415, 0.039047524
214, 0.022754985, 0.028342218, 0.024678430, 0.024450898
215, -0.008810400, 0.022002335, 0.013211090, 0.021297023
216, -0.007567236, -0.002301264, 0.038357923, 0.044871702
217, 0.024274493, 0.015936208, -0.009144144, 0.040023058
218, -0.003951581, 0.043134762, 0.024617165, 0.011847440
219, 0.043155809, 0.043284104, 0.035464910, -0.004393849
220, 0.010453441, 0.020893031, 0.042292997, 0.000149246
221, 0.018825264, -0.002893886, -0.003215729, -0.000346574
222, -0.008119663, 0.043446939, 0.019986309, 0.010585865
223, -0.015440250, 0.016523797, -0.001191930, 0.014719509
224, 0.029027635, 0.042116240, 0.047606198, -0.000099768
225, 0.033118746, 0.043093931, 0.020884875, 0.009569317
226, 0.013964694, 0.008258893, 0.027887436, 0.005769220
227, 0.018080471, 0.026298650, 0.007789653, 0.031957596
228, 0.005195550, 0.006454243, 0.005889528, -0.008858200
229, 0.041409985, 0.040791426, 0.032264042, 0.019009235
230, 0.005976517, 0.021185075, 0.048998436, 0.000539206
231, 0.031794602, 0.040594665, 0.022228669, 0.028307206
232, 0.012822981, -0.009187939, 0.010823645, 0.005497256
233, -0.017238689, 0.026730345, 0.014120720, -0.000519386
234, 0.028505483, 0.020209829, 0.031536999, 0.017938803
235, 0.041361230, 0.034060235, 0.002320558, 0.025183067
236, 0.032987860, 0.009686042, -0.013008847, 0.019072800
237, -0.003482048, 0.010455644, 0.016746420, 0.019081631
238, 0.025909957, 0.041902534, -0.005890791, 0.007855055
239, 0.030942517, 0.030478546, 0.041975097, 0.035179875
240, -0.003335810, 0.025338569, 0.018972688, 0.001289989
241, 0.047126433, 0.035099613, 0.006329445, 0.016965564
242, 0.009666743, -0.006197620, 0.000114934, -0.008486594
243, 0.044714209, 0.039279161, 0.022464683, -0.004483554
244, 0.014967793, 0.022929016, 0.035111221, 0.041685407
245, -0.002084121, -0.012822234, -0.003542775, 0.024004933
246, -0.002587884, -0.004438871, 0.036228149, -0.008540077
247, 0.002293413, 0.016616116, -0.003992854, 0.003287623
248, 0.013119240, 0.018294473, 0.000404009, 0.012672040
249, 0.022233845, -0.013296625, -0.011503436, 0.009264680
250, 0.031839614, 0.003446877, 0.035831020, 0.037343106
